assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg,shots,key_passes,npg,npxG,adjusted_xg,modified
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2023-12-23,0,15,0,0,0,0,18,0,8220,0,0,1,0.0,0,-173,0,173,45,True,0,4,Joe Taylor,22,NEW,1210,1355,LUT,1020,1090,2023,,1.81844,2.0,1.81844,1.41488,16.0,1.41488,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26,0,23,0,0,0,0,19,0,8080,0,3,2,0.0,0,-153,0,153,45,False,0,4,Joe Taylor,22,SHU,1045,1020,LUT,1060,1120,2023,,0.715575,3.0,0.715575,3.61788,7.0,3.61788,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2023-12-30,0,6,0,0,0,0,20,0,7879,0,3,2,0.0,0,-204,0,204,45,True,0,4,Joe Taylor,22,CHE,1150,1230,LUT,1020,1090,2023,,2.64093,5.0,2.64093,1.57463,4.0,1.57463,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2024-01-12,0,21,0,0,0,0,21,0,7491,0,1,1,0.0,0,-372,0,372,45,False,0,4,Joe Taylor,22,BUR,1050,1040,LUT,1060,1120,2023,,0.965167,7.0,0.965167,1.52023,5.0,1.52023,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2024-01-30,0,5,0,0,0,0,22,0,7355,0,0,4,0.0,0,-151,0,151,45,True,0,4,Joe Taylor,22,BHA,1180,1240,LUT,1020,1090,2023,,3.63312,5.0,3.63312,1.01366,2.0,1.01366,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0762176066637039,0.0,229,0,0,0.0,0.0,2024-02-03,0,15,0,0,0,0,23,0,7301,0,4,4,0.0,0,-61,0,61,45,False,0,4,Joe Taylor,22,NEW,1050,1160,LUT,1060,1120,2023,,2.67463,8.0,1.91346,2.37353,9.0,2.37353,1.0,0.0,0.0,0.0762176066637039,0.0762176066637039,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2024-02-10,0,23,0,0,0,0,24,0,7194,0,3,1,0.0,0,-106,0,106,45,True,0,4,Joe Taylor,22,SHU,1020,1060,LUT,1020,1090,2023,,1.76215,9.0,1.00099,1.98283,4.0,1.22166,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2024-02-18,0,14,0,0,0,0,25,0,7085,0,2,1,0.0,0,-97,0,97,45,True,0,4,Joe Taylor,22,MUN,1210,1230,LUT,1020,1090,2023,,1.57234,11.0,1.57234,3.58973,9.0,3.58973,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0240010116249322,0.0,0.0,0.0,257,0,0,0.0,0.0,2024-02-21,0,12,0,0,0,0,25,0,7085,0,1,4,0.0,0,-97,0,97,45,False,0,4,Joe Taylor,22,LIV,1210,1270,LUT,1060,1120,2023,,0.956512,4.0,0.956512,3.70302,16.0,3.70302,0.0,1.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2024-03-02,0,2,0,0,0,0,27,0,6972,0,3,2,0.0,0,-48,0,48,45,True,0,4,Joe Taylor,22,AVL,1220,1350,LUT,1020,1090,2023,,2.43312,3.0,2.43312,2.08586,6.0,2.08586,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,276,0,0,0.0,0.0,2024-03-09,0,7,0,0,0,0,28,0,6903,0,1,1,0.0,0,-72,0,72,45,False,0,4,Joe Taylor,22,CRY,1080,1060,LUT,1060,1120,2023,,1.08531,3.0,1.08531,3.25103,9.0,3.25103,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,162,0,0,0.0,0.0,2024-03-13,0,3,0,0,0,0,28,0,6903,0,3,4,0.0,0,-72,0,72,45,False,0,4,Joe Taylor,22,BOU,1055,1145,LUT,1060,1120,2023,,2.79419,1.0,2.79419,2.84403,7.0,2.84403,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0151188923045992,0.0,0.0,0.0,287,0,0,0.0,0.0,2024-03-16,0,16,0,0,0,0,29,0,6827,0,1,1,0.0,0,-34,0,34,45,True,0,4,Joe Taylor,22,NFO,1125,1080,LUT,1020,1090,2023,,0.853782,6.0,0.853782,1.95268,6.0,1.95268,0.0,1.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,300,0,0,0.0,0.0,2024-03-30,0,18,0,0,0,0,30,0,6846,0,1,2,0.0,0,-28,0,28,45,False,0,4,Joe Taylor,22,TOT,1110,1230,LUT,1060,1120,2023,,0.402402,3.0,0.402402,2.46523,22.0,2.46523,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,301,0,0,0.0,0.0,2024-04-03,0,1,0,0,0,0,31,0,6821,0,0,2,0.0,0,-25,0,25,45,False,0,4,Joe Taylor,22,ARS,1370,1330,LUT,1060,1120,2023,,0.292082,3.0,0.292082,1.14384,14.0,1.14384,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2024-04-06,0,3,0,0,0,0,32,0,6789,0,1,2,0.0,0,-30,0,30,45,True,0,4,Joe Taylor,22,BOU,1130,1075,LUT,1020,1090,2023,,1.30478,7.0,1.30478,0.616108,5.0,0.616108,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0627923011779785,0.0,327,0,0,0.0,0.0,2024-04-13,0,13,0,0,0,0,33,0,6755,0,1,5,0.0,0,-34,0,34,45,False,0,4,Joe Taylor,22,MCI,1350,1360,LUT,1060,1120,2023,,0.809775,2.0,0.809775,4.64245,37.0,3.88128,1.0,0.0,0.0,0.0627923011779785,0.0627923011779785,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2024-04-20,0,4,0,0,0,0,34,0,6706,0,5,1,0.0,0,-40,0,40,45,True,0,4,Joe Taylor,22,BRE,1055,1150,LUT,1020,1090,2023,,0.497799,6.0,0.497799,3.7809,13.0,3.7809,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,350,0,0,0.0,0.0,2024-04-27,0,20,0,0,0,0,35,0,6684,0,1,2,0.0,0,-30,0,30,45,False,0,4,Joe Taylor,22,WOL,1085,1115,LUT,1060,1120,2023,,0.90435,6.0,0.90435,1.49011,2.0,1.49011,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2024-05-03,0,8,0,0,0,0,36,0,6661,0,1,1,0.0,0,-24,0,24,45,True,0,4,Joe Taylor,22,EVE,1125,1080,LUT,1020,1090,2023,,0.950391,3.0,0.950391,1.22959,5.0,0.468416,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,369,0,0,0.0,0.0,2024-05-11,0,19,0,0,0,0,37,0,6614,0,1,3,0.0,0,-43,0,43,45,False,0,4,Joe Taylor,22,WHU,1055,1150,LUT,1060,1120,2023,,0.640456,5.0,0.640456,3.71009,8.0,3.71009,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,1199,0.0,0.0,0.0,0.0,378,0,0,0.0,0.0,2024-05-19,0,9,0,0,0,0,38,0,6579,0,4,2,0.0,0,-37,0,37,45,True,0,4,Joe Taylor,22,FUL,1180,1170,LUT,1020,1090,2023,,2.06743,4.0,1.30626,1.11598,5.0,1.11598,0.0,0.0,0.0,0.0,0.0,
0,0,7,0,20.5,1203,0.37,0.37,0.0,1.22,4,1,0,3.2,7.0,2023-08-12T14:00:00Z,2,5,0,0,0,0,1,0,62980,0,1,4,4.0,1,0,0,0,45,False,0,4,Cauley Woodrow,22,BHA,1070,1135,LUT,1060,1120,2023,,1.88594,5.0,1.12477,4.36748,17.0,3.60631,,,,,,
0,0,0,0,0.0,1203,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,6,0,0,0,0,3,0,69614,0,0,3,0.0,0,-4044,5378,9422,45,False,0,4,Cauley Woodrow,22,CHE,1080,1170,LUT,1060,1120,2023,,0.465741,4.0,0.465741,3.41419,17.0,3.41419,,,,,,
0,0,3,0,11.9,1203,0.02,0.02,0.0,0.2,38,1,0,1.6,2.4,2023-09-01T19:00:00Z,6,19,0,0,0,0,4,0,63544,0,2,1,2.0,1,-6337,1107,7444,45,True,0,4,Cauley Woodrow,22,WHU,1140,1150,LUT,1020,1090,2023,,2.02244,8.0,2.02244,1.22528,6.0,1.22528,,,,,,
0,0,2,0,0.0,1203,0.0,0.11,0.11,0.05,44,0,0,0.2,0.0,2023-09-16T14:00:00Z,9,9,0,0,0,0,5,0,60877,0,0,1,4.0,1,-4080,2350,6430,45,False,0,4,Cauley Woodrow,22,FUL,1050,1060,LUT,1060,1120,2023,,1.45705,3.0,1.45705,1.75704,9.0,1.75704,,,,,,
0,0,2,0,11.5,1203,0.04,0.33,0.29,0.0,58,0,0,2.2,0.0,2023-09-23T14:00:00Z,18,20,0,0,0,0,6,0,69440,0,1,1,10.0,1,6485,12314,5829,44,True,0,4,Cauley Woodrow,22,WOL,1105,1100,LUT,1020,1090,2023,,2.24101,17.0,1.47984,0.762984,1.0,0.762984,,,,,,
0,0,7,0,0.0,1203,0.0,0.0,0.0,0.13,63,0,0,0.4,4.0,2023-09-30T14:00:00Z,7,8,0,0,0,0,7,0,92216,0,2,1,0.0,1,19495,31124,11629,44,False,0,4,Cauley Woodrow,22,EVE,1125,1065,LUT,1060,1120,2023,,1.5102,1.0,1.5102,3.65377,11.0,3.65377,,,,,,
0,0,0,0,0.0,1203,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2023-10-03T18:30:00Z,0,21,0,0,0,0,7,0,92216,0,2,1,0.0,0,19495,31124,11629,44,True,0,4,Cauley Woodrow,22,BUR,1050,1050,LUT,1020,1090,2023,,1.53058,4.0,1.53058,0.920206,5.0,0.920206,,,,,,
0,0,5,0,4.8,1203,0.01,0.16,0.15,0.0,77,0,0,2.1,9.6,2023-10-07T11:30:00Z,23,18,0,0,0,0,8,0,93977,0,1,0,7.0,1,3343,17146,13803,44,True,0,4,Cauley Woodrow,22,TOT,1150,1310,LUT,1020,1090,2023,,0.848118,6.0,0.848118,2.37947,15.0,2.37947,,,,,,
0,0,3,0,0.6,1203,0.0,0.06,0.06,0.0,88,0,0,0.9,3.0,2023-10-21T14:00:00Z,9,16,0,0,0,0,9,0,100260,0,2,2,5.0,1,5510,13555,8045,44,False,0,4,Cauley Woodrow,22,NFO,1050,1080,LUT,1060,1120,2023,,1.49555,6.0,1.49555,3.27549,4.0,3.27549,,,,,,
0,0,0,0,0.0,1203,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,2,0,0,0,0,10,0,109055,0,1,3,0.0,0,8138,16997,8859,44,False,0,4,Cauley Woodrow,22,AVL,1140,1180,LUT,1060,1120,2023,,0.453117,2.0,0.453117,3.07654,15.0,3.07654,,,,,,
0,0,0,0,0.0,1203,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,12,0,0,0,0,11,0,110756,0,1,1,0.0,0,1945,9819,7874,44,True,0,4,Cauley Woodrow,22,LIV,1350,1390,LUT,1020,1090,2023,,1.3411,1.0,1.3411,3.03925,14.0,3.03925,,,,,,
0,0,0,0,0.0,1203,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,104856,0,0,1,0.0,0,-5516,3662,9178,44,False,0,4,Cauley Woodrow,22,MUN,1130,1120,LUT,1060,1120,2023,,0.408265,4.0,0.408265,2.74105,10.0,2.74105,,,,,,
0,0,0,0,0.0,1203,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,7,0,0,0,0,13,0,94563,0,1,2,0.0,0,-9917,992,10909,44,True,0,4,Cauley Woodrow,22,CRY,1120,1085,LUT,1020,1090,2023,,0.996153,4.0,0.996153,1.83546,10.0,1.83546,,,,,,
0,0,0,0,0.0,1203,0.0,0.0,0.0,0.0,133,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,4,0,0,0,0,14,0,90024,0,1,3,0.0,0,-5310,563,5873,44,False,0,4,Cauley Woodrow,22,BRE,1110,1090,LUT,1060,1120,2023,,0.227176,3.0,0.227176,3.25952,4.0,3.25952,,,,,,
0,0,0,0,0.0,1203,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,1,0,0,0,0,15,0,86887,0,4,3,0.0,0,-3272,612,3884,44,True,0,4,Cauley Woodrow,22,ARS,1370,1360,LUT,1020,1090,2023,,0.526254,0.0,0.526254,2.58815,19.0,2.58815,,,,,,
0,0,0,0,0.0,1203,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,13,0,0,0,0,16,0,83221,0,2,1,0.0,0,-3594,320,3914,44,True,0,4,Cauley Woodrow,22,MCI,1360,1370,LUT,1020,1090,2023,,0.689037,4.0,0.689037,2.23353,9.0,2.23353,,,,,,
0,0,0,0,0.0,1203,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,15,0,0,0,0,18,0,73556,0,0,1,0.0,0,-3622,199,3821,44,True,0,4,Cauley Woodrow,22,NEW,1210,1355,LUT,1020,1090,2023,,1.81844,2.0,1.81844,1.41488,16.0,1.41488,,,,,,
0,0,0,0,0.0,1203,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,23,0,0,0,0,19,0,71990,0,3,2,0.0,0,-2177,865,3042,44,False,0,4,Cauley Woodrow,22,SHU,1045,1020,LUT,1060,1120,2023,,0.715575,3.0,0.715575,3.61788,7.0,3.61788,,,,,,
0,0,3,0,0.3,1203,0.0,0.0,0.0,0.0,195,0,0,0.1,0.2,2023-12-30T12:30:00Z,1,6,0,0,0,0,20,0,69015,0,3,2,0.0,1,-3071,696,3767,44,True,0,4,Cauley Woodrow,22,CHE,1150,1230,LUT,1020,1090,2023,,2.64093,5.0,2.64093,1.57463,4.0,1.57463,,,,,,
0,0,0,0,0.0,1203,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2024-01-12T19:45:00Z,0,21,0,0,0,0,21,0,61239,0,1,1,0.0,0,-7664,801,8465,44,False,0,4,Cauley Woodrow,22,BUR,1050,1040,LUT,1060,1120,2023,,0.965167,7.0,0.965167,1.52023,5.0,1.52023,,,,,,
0,0,1,0,0.6,1203,0.0,0.03,0.03,0.0,214,0,0,0.2,0.0,2024-01-30T19:45:00Z,7,5,0,0,0,0,22,0,59576,0,0,4,2.0,1,-2227,1246,3473,43,True,0,4,Cauley Woodrow,22,BHA,1180,1240,LUT,1020,1090,2023,,3.63312,5.0,3.63312,1.01366,2.0,1.01366,,,,,,
0,0,1,0,0.3,1203,0.0,0.0,0.0,0.03,229,0,0,0.3,2.2,2024-02-03T15:00:00Z,2,15,0,0,0,0,23,0,58517,0,4,4,0.0,1,-1181,1073,2254,43,False,0,4,Cauley Woodrow,22,NEW,1050,1160,LUT,1060,1120,2023,,2.67463,8.0,1.91346,2.37353,9.0,2.37353,,,,,,
0,0,3,0,0.5,1203,0.0,0.0,0.0,0.01,235,0,0,0.3,0.2,2024-02-10T15:00:00Z,3,23,0,0,0,0,24,0,57971,0,3,1,2.0,1,-772,1992,2764,43,True,0,4,Cauley Woodrow,22,SHU,1020,1060,LUT,1020,1090,2023,,1.76215,9.0,1.00099,1.98283,4.0,1.22166,,,,,,
0,0,4,0,5.4,1203,0.06,0.26,0.2,2.07,245,2,0,2.6,2.2,2024-02-18T16:30:00Z,67,14,0,0,0,0,25,0,62265,1,2,1,18.0,1,2495,5465,2970,43,True,1,4,Cauley Woodrow,22,MUN,1210,1230,LUT,1020,1090,2023,,1.57234,11.0,1.57234,3.58973,9.0,3.58973,,,,,,
0,0,3,0,11.0,1203,0.01,0.1,0.09,1.79,257,1,0,3.2,13.0,2024-02-21T19:30:00Z,57,12,0,0,0,0,25,0,62265,1,1,4,8.0,0,2495,5465,2970,43,False,1,4,Cauley Woodrow,22,LIV,1210,1270,LUT,1060,1120,2023,,0.956512,4.0,0.956512,3.70302,16.0,3.70302,,,,,,
0,0,0,0,0.0,1203,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2024-03-02T17:30:00Z,0,2,0,0,0,0,27,0,64347,0,3,2,0.0,0,2957,4942,1985,43,True,0,4,Cauley Woodrow,22,AVL,1220,1350,LUT,1020,1090,2023,,2.43312,3.0,2.43312,2.08586,6.0,2.08586,,,,,,
0,3,28,0,1.3,1203,0.0,0.06,0.06,0.23,276,0,1,5.5,36.2,2024-03-09T15:00:00Z,9,7,0,0,0,0,28,0,62424,0,1,1,17.0,8,-1901,2428,4329,43,False,0,4,Cauley Woodrow,22,CRY,1080,1060,LUT,1060,1120,2023,,1.08531,3.0,1.08531,3.25103,9.0,3.25103,,,,,,
0,0,2,0,0.3,1203,0.0,0.0,0.0,0.63,162,1,0,0.2,1.4,2024-03-13T19:30:00Z,17,3,0,0,0,0,28,0,62424,0,3,4,0.0,1,-1901,2428,4329,43,False,0,4,Cauley Woodrow,22,BOU,1055,1145,LUT,1060,1120,2023,,2.79419,1.0,2.79419,2.84403,7.0,2.84403,,,,,,
0,0,1,0,0.1,1203,0.0,0.0,0.0,0.6,287,0,0,0.1,1.0,2024-03-16T15:00:00Z,45,16,0,0,0,0,29,0,66818,0,1,1,0.0,1,2949,4408,1459,43,True,0,4,Cauley Woodrow,22,NFO,1125,1080,LUT,1020,1090,2023,,0.853782,6.0,0.853782,1.95268,6.0,1.95268,,,,,,
0,0,3,0,0.0,1203,0.0,0.0,0.0,0.19,300,1,0,0.0,0.0,2024-03-30T15:00:00Z,7,18,0,0,0,0,30,0,66806,0,1,2,0.0,1,970,3515,2545,43,False,0,4,Cauley Woodrow,22,TOT,1110,1230,LUT,1060,1120,2023,,0.402402,3.0,0.402402,2.46523,22.0,2.46523,,,,,,
0,0,5,0,0.6,1203,0.01,0.01,0.0,0.07,301,0,0,0.3,2.2,2024-04-03T18:30:00Z,15,1,0,0,0,0,31,0,69998,0,0,2,0.0,1,3081,4753,1672,43,False,0,4,Cauley Woodrow,22,ARS,1370,1330,LUT,1060,1120,2023,,0.292082,3.0,0.292082,1.14384,14.0,1.14384,,,,,,
1,0,19,0,28.8,1203,0.27,0.27,0.0,0.04,316,0,0,5.7,28.0,2024-04-06T14:00:00Z,10,3,0,0,0,0,32,0,70777,0,1,2,0.0,4,671,2825,2154,43,True,0,4,Cauley Woodrow,22,BOU,1130,1075,LUT,1020,1090,2023,,1.30478,7.0,1.30478,0.616108,5.0,0.616108,,,,,,
0,0,5,0,10.4,1203,0.02,0.11,0.09,1.96,327,4,0,1.8,2.0,2024-04-13T14:00:00Z,31,13,0,0,0,0,33,0,71884,0,1,5,6.0,1,935,3254,2319,43,False,0,4,Cauley Woodrow,22,MCI,1350,1360,LUT,1060,1120,2023,,0.809775,2.0,0.809775,4.64245,37.0,3.88128,,,,,,
0,0,0,0,0.0,1203,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2024-04-20T14:00:00Z,0,4,0,0,0,0,34,0,70100,0,5,1,0.0,0,-1609,2304,3913,43,True,0,4,Cauley Woodrow,22,BRE,1055,1150,LUT,1020,1090,2023,,0.497799,6.0,0.497799,3.7809,13.0,3.7809,,,,,,
0,0,1,0,2.2,1203,0.01,0.09,0.08,0.39,350,0,0,0.8,0.8,2024-04-27T14:00:00Z,24,20,0,0,0,0,35,0,67582,0,1,2,5.0,1,-2791,891,3682,43,False,0,4,Cauley Woodrow,22,WOL,1085,1115,LUT,1060,1120,2023,,0.90435,6.0,0.90435,1.49011,2.0,1.49011,,,,,,
0,0,5,0,15.1,1203,0.03,0.06,0.03,0.26,358,0,0,2.7,7.6,2024-05-03T19:00:00Z,20,8,0,0,0,0,36,0,66201,0,1,1,4.0,1,-1474,610,2084,43,True,0,4,Cauley Woodrow,22,EVE,1125,1080,LUT,1020,1090,2023,,0.950391,3.0,0.950391,1.22959,5.0,0.468416,,,,,,
0,0,3,0,0.4,1203,0.0,0.0,0.0,0.62,369,0,0,0.1,1.0,2024-05-11T14:00:00Z,3,19,0,0,0,0,37,0,64367,0,1,3,0.0,1,-1806,1028,2834,43,False,0,4,Cauley Woodrow,22,WHU,1055,1150,LUT,1060,1120,2023,,0.640456,5.0,0.640456,3.71009,8.0,3.71009,,,,,,
0,0,2,0,0.5,1203,0.0,0.13,0.13,0.43,378,0,0,1.3,3.0,2024-05-19T15:00:00Z,14,9,0,0,0,0,38,0,63358,0,4,2,9.0,1,-1161,703,1864,43,True,0,4,Cauley Woodrow,22,FUL,1180,1170,LUT,1020,1090,2023,,2.06743,4.0,1.30626,1.11598,5.0,1.11598,,,,,,
1,0,10,0,0.3,1210,0.0,0.12,0.12,2.55,4,3,0,2.9,5.2,2023-08-12T14:00:00Z,26,5,0,0,0,0,1,0,4167,0,1,4,23.0,4,0,0,0,50,False,0,4,Jacob Brown,22,BHA,1070,1135,LUT,1060,1120,2023,,1.88594,5.0,1.12477,4.36748,17.0,3.60631,,,,,,
0,0,-2,0,0.3,1210,0.0,0.07,0.07,0.57,26,1,0,0.5,0.0,2023-08-25T19:00:00Z,20,6,0,0,0,0,3,0,14892,0,0,3,9.0,0,-124,2500,2624,50,False,1,4,Jacob Brown,22,CHE,1080,1170,LUT,1060,1120,2023,,0.465741,4.0,0.465741,3.41419,17.0,3.41419,,,,,,
0,0,2,0,0.0,1210,0.0,0.0,0.0,0.2,38,1,0,0.1,0.0,2023-09-01T19:00:00Z,19,19,0,0,0,0,4,0,13516,0,2,1,2.0,1,-1785,625,2410,50,True,0,4,Jacob Brown,22,WHU,1140,1150,LUT,1020,1090,2023,,2.02244,8.0,2.02244,1.22528,6.0,1.22528,,,,,,
0,0,12,0,24.5,1210,0.2,0.55,0.35,0.93,44,1,0,4.9,14.2,2023-09-16T14:00:00Z,73,9,0,0,0,0,5,0,13564,1,0,1,10.0,2,-841,1244,2085,49,False,0,4,Jacob Brown,22,FUL,1050,1060,LUT,1060,1120,2023,,1.45705,3.0,1.45705,1.75704,9.0,1.75704,,,,,,
0,0,2,0,12.5,1210,0.02,0.4,0.38,0.59,58,1,0,5.5,5.6,2023-09-23T14:00:00Z,71,20,0,0,0,0,6,0,13289,1,1,1,37.0,2,-486,758,1244,49,True,0,4,Jacob Brown,22,WOL,1105,1100,LUT,1020,1090,2023,,2.24101,17.0,1.47984,0.762984,1.0,0.762984,,,,,,
0,0,3,0,1.9,1210,0.01,0.04,0.03,2.9,63,1,0,0.7,3.2,2023-09-30T14:00:00Z,90,8,0,0,0,0,7,0,17223,1,2,1,2.0,2,3299,5014,1715,49,False,0,4,Jacob Brown,22,EVE,1125,1065,LUT,1060,1120,2023,,1.5102,1.0,1.5102,3.65377,11.0,3.65377,,,,,,
0,0,4,0,30.5,1210,0.08,0.44,0.36,0.98,15,1,0,5.7,6.0,2023-10-03T18:30:00Z,68,21,0,0,0,0,7,0,17223,1,2,1,20.0,1,3299,5014,1715,49,True,1,4,Jacob Brown,22,BUR,1050,1050,LUT,1020,1090,2023,,1.53058,4.0,1.53058,0.920206,5.0,0.920206,,,,,,
0,0,-2,0,0.8,1210,0.0,0.16,0.16,1.99,77,1,0,0.8,0.0,2023-10-07T11:30:00Z,65,18,0,0,0,0,8,0,15891,1,1,0,13.0,2,-1128,1123,2251,49,True,0,4,Jacob Brown,22,TOT,1150,1310,LUT,1020,1090,2023,,0.848118,6.0,0.848118,2.37947,15.0,2.37947,,,,,,
0,0,1,0,2.3,1210,0.01,0.39,0.38,2.87,88,1,0,3.2,2.2,2023-10-21T14:00:00Z,71,16,0,0,0,0,9,0,15587,1,2,2,27.0,2,-589,816,1405,49,False,0,4,Jacob Brown,22,NFO,1050,1080,LUT,1060,1120,2023,,1.49555,6.0,1.49555,3.27549,4.0,3.27549,,,,,,
0,0,-1,0,0.6,1210,0.0,0.0,0.0,1.97,92,2,0,0.7,6.6,2023-10-29T14:00:00Z,57,2,0,0,0,0,10,0,15006,1,1,3,0.0,1,-712,500,1212,49,False,0,4,Jacob Brown,22,AVL,1140,1180,LUT,1060,1120,2023,,0.453117,2.0,0.453117,3.07654,15.0,3.07654,,,,,,
0,0,4,0,0.0,1210,0.0,0.0,0.0,0.25,105,1,0,0.1,1.0,2023-11-05T16:30:00Z,11,12,0,0,0,0,11,0,14647,0,1,1,0.0,1,-505,616,1121,49,True,0,4,Jacob Brown,22,LIV,1350,1390,LUT,1020,1090,2023,,1.3411,1.0,1.3411,3.03925,14.0,3.03925,,,,,,
0,0,0,0,0.0,1210,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,14743,0,0,1,0.0,0,-100,800,900,49,False,0,4,Jacob Brown,22,MUN,1130,1120,LUT,1060,1120,2023,,0.408265,4.0,0.408265,2.74105,10.0,2.74105,,,,,,
0,2,31,0,0.0,1210,0.0,0.46,0.46,1.1,125,0,1,7.1,38.0,2023-11-25T15:00:00Z,11,7,0,0,0,0,13,0,14602,0,1,2,33.0,7,-308,723,1031,49,True,0,4,Jacob Brown,22,CRY,1120,1085,LUT,1020,1090,2023,,0.996153,4.0,0.996153,1.83546,10.0,1.83546,,,,,,
0,1,28,0,0.7,1210,0.01,0.14,0.13,2.72,133,3,1,5.2,40.0,2023-12-02T15:00:00Z,45,4,0,0,0,0,14,0,15572,0,1,3,11.0,6,730,1416,686,49,False,0,4,Jacob Brown,22,BRE,1110,1090,LUT,1060,1120,2023,,0.227176,3.0,0.227176,3.25952,4.0,3.25952,,,,,,
0,0,3,0,2.6,1210,0.01,0.01,0.0,1.72,146,3,0,1.1,4.0,2023-12-05T20:15:00Z,60,1,0,0,0,0,15,0,16839,1,4,3,4.0,1,1120,1759,639,49,True,1,4,Jacob Brown,22,ARS,1370,1360,LUT,1020,1090,2023,,0.526254,0.0,0.526254,2.58815,19.0,2.58815,,,,,,
0,0,5,0,1.9,1210,0.05,0.05,0.0,1.6,156,2,0,1.0,3.6,2023-12-10T14:00:00Z,90,13,0,0,0,0,16,0,17494,1,2,1,4.0,2,506,1557,1051,49,True,0,4,Jacob Brown,22,MCI,1360,1370,LUT,1020,1090,2023,,0.689037,4.0,0.689037,2.23353,9.0,2.23353,,,,,,
